0, 0, 10688.3373321891, [7453517.292959755, 19.45399072958698, 8422.205779947672, -5912.483919025253, 5939.626185003816]
0, 1, 24481.336209338297, [7937766.569814288, 25.10388616858055, 8688.598627971853, -4056.6705607079957, 4367.681425079786]
0, 2, 35721.63848806218, [7288574.201248101, 33.41634985072541, 8656.026926729639, -5506.30422921796, 5993.517102613207]
0, 3, 57555.20165434276, [7036020.221306468, 18.321123722626417, 8372.937414405009, -4432.303894799689, 5238.0369749259435]
0, 4, 65630.21346496313, [7324552.076384611, 17.791783101181494, 8307.24818912036, -3572.266345355215, 4521.85968423208]
0, 5, 73348.25593118656, [7096328.2751142755, 27.940069622081378, 8721.232436225393, -6122.223998536283, 4891.055080076463]
0, 6, 110982.37099302995, [7580508.413028129, 27.643439042594576, 7425.523239824757, -6709.347062827395, 5429.346571537479]
0, 7, 127634.79345647767, [7058163.758078609, 28.699049129314506, 7568.146111052438, -7259.6182736652645, 5632.0776741775035]
0, 8, 150361.7147410123, [7053143.343409522, 31.53877678243767, 8184.440097725815, -8239.43205671157, 5763.872198313622]
0, 9, 175472.3239569009, [6282597.18630351, 29.860576375499157, 7014.916539356718, -2420.950377669189, 5621.469483526779]
0, 10, 181164.60351712783, [6333238.954355156, 16.92002734874165, 7326.312947039449, -6861.80985708441, 5541.791686660248]
0, 11, 202449.48640601573, [7620506.2781626135, 23.637031253879286, 8931.676173560076, -297.69571338817514, 4754.286167516795]
0, 12, 210498.49309395556, [7500220.498600431, 39.124130438076875, 8105.1619220035855, -8950.580041707555, 4898.317985453065]
0, 13, 211194.94834447704, [7219173.427405694, 21.70122782409142, 7843.773123212488, -1945.5975437037878, 5580.244436324952]
0, 14, 212480.79212526174, [6842195.593753127, 27.85414017493173, 6798.367573449641, -3548.757916151202, 5951.867901973854]
0, 15, 216760.43113422176, [7731128.232462097, 18.34174341447803, 8871.942051489623, -10.167280109822968, 4940.353732946304]
0, 16, 232703.56728208894, [6104620.953125091, 26.75147309887739, 6391.465008333667, -710.658179092974, 4660.7370038985055]
0, 17, 232849.58103065498, [6375668.054002553, 25.381830105636446, 6812.069960821484, -4966.479113342041, 4721.37077486868]
0, 18, 241313.85174242363, [7325408.638934514, 27.493069542200516, 6029.478067100312, -2781.1750270746934, 5758.09948526222]
0, 19, 243602.47823900057, [7783004.019463357, 27.76606124102959, 6099.304783018565, -4842.00917876397, 4680.770763202183]
0, 20, 244060.7791560174, [6049132.691751563, 11.655303001020469, 8415.457408453085, -195.06035264490856, 5387.737379633007]
0, 21, 246992.474106316, [7084772.743512904, 39.4087644951161, 6106.3207936742365, -5240.330672611999, 5424.658229740356]
0, 22, 251602.9649706193, [7438835.550668446, 16.781383945646127, 5283.824407675316, -9342.477426966097, 4902.257647650721]
0, 23, 253099.00285717624, [6660744.341503022, 32.70080838169212, 5910.707135315333, -4299.427530407571, 5112.000671706952]
0, 24, 254951.57205633234, [6873876.287364557, 34.77761438706399, 5427.9873359952735, -9832.758106423593, 5841.927698279444]
0, 25, 256814.8847418177, [7795735.8152287565, 20.224272433925908, 4894.067864866882, -9769.113055559796, 5435.712239788045]
0, 26, 258235.54087714019, [6795952.587987487, 26.826141934490117, 5354.2413534509415, -8523.037760574383, 5631.1976527861525]
0, 27, 259344.14229669873, [6812736.735722529, 15.756825942741273, 7997.740220090007, 244.75961768291018, 5218.951278182136]
0, 28, 259650.49752470656, [7934079.586956305, 12.899342681986202, 4616.808030378523, -1739.5918327259733, 5758.168830145252]
0, 29, 260023.5082747857, [7648182.920661665, 22.77243263457043, 7929.4834375356695, 247.47891784586682, 5347.499250873473]
0, 30, 260531.11075040564, [6940604.95301695, 28.000050877084476, 8819.798859609597, 1699.6650997158922, 4918.979231375261]
0, 31, 262898.145783691, [7696993.094015049, 23.04465677748953, 4368.761193124134, -6286.669954043076, 5788.787696534353]
0, 32, 263485.3860521923, [7077061.749579856, 25.15282540733365, 4464.507736770199, -7584.895181550497, 5634.0685667265525]
0, 33, 265623.2601902901, [6710430.596220057, 13.810651241274764, 4138.475658937787, -7398.317869454471, 5685.7772830620615]
0, 34, 265797.119602103, [7828498.620961984, 23.7763115355581, 3491.574451168591, -5784.165826538785, 5789.154931275163]
0, 35, 266299.97060536715, [7028698.803815959, 30.86126591425213, 3719.3216994919453, -1210.5894732466186, 5201.538045215499]
0, 36, 266366.36914863647, [7956380.009922596, 17.60074028205213, 3055.980361789827, -6340.956276062734, 5197.211880025774]
0, 37, 266958.86756746843, [7471032.990054362, 25.18647573746375, 3190.3918709076197, -6574.8202654857, 5730.97802378275]
0, 38, 267279.2689071259, [6530627.771320868, 37.073310788568065, 3474.6851368160155, -6540.277106288182, 4710.747943194602]
0, 39, 267392.9858939381, [7190250.18658031, 33.345236279516925, 3287.624368808013, -856.9889251113691, 5253.46926403261]
0, 40, 268903.01292605826, [6025191.457737183, 36.261071051470466, 3119.7804777448305, -2125.2080110027637, 4789.059136530141]
0, 41, 269178.2224852128, [7340780.121463377, 28.676252767140827, 3969.39406076444, 2843.7897324969526, 4101.122361201467]
0, 42, 269196.739622462, [7332566.52325467, 20.57407299137713, 6183.987741408035, -5255.742526398526, 4132.558732471917]
0, 43, 269325.2289338095, [7234497.372778265, 21.873313369284766, 8311.387465272566, 3539.2767887610153, 4280.122423780655]
0, 44, 269498.3268249689, [6993117.365350168, 39.46960249600022, 5200.386131781904, 9283.53542029603, 4043.1350566532624]
0, 45, 269691.83539882716, [6788959.5159352785, 17.356679156197856, 3910.0682792566804, 9837.02536771807, 4002.71872248868]
0, 46, 269814.7493727418, [6714786.292853775, 15.388892670103635, 8179.363576009156, 6637.247747046713, 4349.516755169464]
0, 47, 269816.5074059699, [6708164.6678763665, 27.87715492776962, 8909.462758305126, -5107.396404343074, 4336.914570312704]
0, 48, 269864.69102439535, [6628174.693038766, 13.831515832501527, 5337.777411142239, -1098.4074207908343, 4167.979358948352]
0, 49, 269886.87567764474, [6672831.342008269, 27.04079193879075, 5127.600681428396, 8978.245168048288, 4451.402464062532]
0, 50, 269919.99902144744, [6601347.892194599, 36.31837299576111, 3353.649297150364, -8086.322337931129, 4368.326124741837]
0, 51, 270028.14813850896, [6457633.133407861, 14.651108371095498, 8406.054628482312, -4791.893071561626, 4192.246896927332]
0, 52, 270078.62729332695, [6469695.236745711, 21.70969824451211, 6690.6470065547455, 9461.2394296036, 4489.948321657866]
0, 53, 270136.0759080278, [6322682.230510066, 23.492720172696767, 3902.2771441751097, 761.0983003182428, 4008.1988429020926]
0, 54, 270146.8674465378, [6335768.332413869, 21.537639749955808, 3051.571803865307, 4302.601774675899, 4233.454313569233]
0, 55, 270252.618678316, [6269618.385359921, 21.42190209989573, 7041.976825194829, -6260.038395858786, 4476.064820849733]
0, 56, 270410.53819962876, [6123434.419312921, 16.099359120938548, 5868.544273646961, -2323.317119409654, 4579.765202862875]
0, 57, 270416.6315104229, [6056350.597996457, 21.314306760556228, 5677.6365238035505, -4756.052856970458, 4234.364586599541]
0, 58, 270431.5340620949, [6046301.36493872, 35.71832714962059, 5608.183149288596, 5155.563546863601, 4290.695259268758]
0, 59, 270439.12388518313, [6024396.8375875, 36.322426978201236, 7116.357020482592, 8749.76533619699, 4181.26590292288]
0, 60, 282537.90512449807, [6658470.631047784, 37.03094668382511, 7717.0560669381, 1815.0884791806584, 4481.981192190156]
0, 61, 300217.72051649785, [6725244.190459983, 25.529680240953997, 7213.729347079942, 548.4210021449417, 5825.324725453959]
0, 62, 311948.28352942003, [7369375.789400967, 11.047998700645447, 7864.948169285263, 4360.79343361594, 4700.178501152536]
0, 63, 312076.81932548294, [6635161.619146584, 34.26056907493753, 8136.913922416183, 4489.010090446995, 4865.05671696342]
0, 64, 312864.6419515837, [7458338.206224389, 25.567320596294508, 6277.475108892246, -39.42869767643606, 5131.824475617365]
0, 65, 312936.183028972, [7111778.337096504, 14.561175036854491, 8413.065390050207, 5650.77758518394, 4600.162494381178]
0, 66, 324222.33330289426, [6503872.475990553, 14.77931711216232, 7099.831966799198, 3482.8556958247555, 5105.556654944918]
0, 67, 324538.5389020648, [6553696.539918635, 23.804256871949747, 8702.842926619152, 6704.91040140847, 5478.476195111473]
